step,train_loss,lr,val_loss,val_perplexity
10,3.343738317489624,3.0303030303030305e-06,,
20,3.1763641238212585,6.060606060606061e-06,,
30,2.938364624977112,9.090909090909091e-06,,
40,3.130585491657257,9.996763914946586e-06,,
50,2.990619957447052,9.977004692299273e-06,,
60,2.9625149965286255,9.939362900817362e-06,,
70,3.037210762500763,9.883988893688643e-06,,
75,,,2.9378596186637878,18.875402485895396
80,3.1122356057167053,9.811103852163124e-06,,
90,2.9032945036888123,9.720998902085354e-06,,
100,2.8078474402427673,9.614033951045974e-06,,
110,2.772190809249878,9.490636250797288e-06,,
120,2.732885181903839,9.351298690674998e-06,,
130,3.0042521953582764,9.19657782884274e-06,,
140,3.1486085653305054,9.02709166922323e-06,,
150,2.722572386264801,8.843517192995673e-06,,
150,,,2.8844184935092927,17.893159581213688
160,3.0863869190216064,8.646587654519415e-06,,
170,3.003783881664276,8.437089652484735e-06,,
180,2.900459408760071,8.2158599879896e-06,,
190,2.7604896426200867,7.983782322092124e-06,,
200,3.0360034704208374,7.741783646189597e-06,,
210,2.849157929420471,7.490830579322456e-06,,
220,2.9136722683906555,7.231925507192959e-06,,
225,,,2.8565442979335787,17.4012892435684
230,2.995179295539856,6.966102578320529e-06,,
240,2.8038105964660645,6.694423573326381e-06,,
250,2.962100088596344,6.4179736638468255e-06,,
260,2.9005966782569885,6.137857078015487e-06,,
270,2.93088299036026,5.855192689827837e-06,,
280,2.8326586484909058,5.57110955000557e-06,,
290,3.0401021242141724,5.286742376211894e-06,,
300,2.856172025203705,5.003227020631287e-06,,
300,,,2.838380867242813,17.08807526366416
310,3.252693235874176,4.721695933017609e-06,,
320,2.7750666737556458,4.443273637332606e-06,,
330,2.917184829711914,4.169072240042514e-06,,
340,2.8204736709594727,3.900186988014064e-06,,
350,3.1387619376182556,3.6376918937530462e-06,,
360,2.769424259662628,3.382635445459602e-06,,
370,2.968265175819397,3.136036419035656e-06,,
375,,,2.827880549430847,16.90958379118145
380,3.225062668323517,2.898879808772629e-06,,
390,2.6480557322502136,2.672112892973556e-06,,
400,2.641597032546997,2.4566414502247684e-06,,
410,2.8181509971618652,2.253326141430524e-06,,
420,2.824191689491272,2.0629790720618977e-06,,
430,2.979024648666382,1.8863605483513807e-06,,
440,2.7280630469322205,1.7241760403899817e-06,,
450,2.8317617177963257,1.5770733642571658e-06,,
450,,,2.822278219461441,16.815115591234033
460,3.034963309764862,1.4456400944391143e-06,,
470,2.678138494491577,1.3304012168708907e-06,,
480,3.038828194141388,1.2318170319770369e-06,,
490,2.857539474964142,1.150281316086489e-06,,
500,3.0774463415145874,1.0861197485657218e-06,,
510,2.865478992462158,1.0395886109526344e-06,,
520,2.8941344618797302,1.010873763287255e-06,,
525,,,2.8196996450424194,16.77181241853801
530,2.584725260734558,1.0000899017281193e-06,,
530,,,2.819566071033478,16.769572289930856
