step,train_loss,lr,val_loss,val_perplexity
10,2.268885649740696,6.818181818181817e-05,,
20,2.241645820438862,0.00013636363636363634,,
30,2.1533720269799232,0.00014984834413073815,,
40,2.2403771802783012,0.00014910717992217432,,
50,2.130815252661705,0.00014775543783446788,,
50,,,2.1454856783151626,8.546190929116367
60,2.129667431116104,0.0001458055090815695,,
70,2.1185861974954605,0.0001432752683635312,,
80,2.056646317243576,0.00014018791001185217,,
90,2.131493888795376,0.00013657173537057256,,
100,2.202388919889927,0.00013245989336216078,,
100,,,2.08953498005867,8.081156391549577
110,2.1661401987075806,0.0001278900766163874,,
120,2.129848748445511,0.00012290417594772561,,
130,2.0895506218075752,0.00011754789634863187,,
140,2.040458709001541,0.00011187033801883732,,
150,2.1459901183843613,0.00010592354627129116,,
150,,,2.052102264761925,7.78424846829759
160,2.1198024228215218,9.976203444069945e-05,,
170,2.1515686959028244,9.344228416808384e-05,,
180,2.0777489095926285,8.70222276421765e-05,,
190,2.0825833082199097,8.056071654386438e-05,,
200,2.0470368713140488,7.41169825617894e-05,,
200,,,2.027352637052536,7.5939557669235995
210,2.0888750702142715,6.775009442447499e-05,,
220,2.1018253341317177,6.151841642628339e-05,,
230,2.1292345598340034,5.547907341081377e-05,,
240,2.1861155554652214,4.968742711615667e-05,,
250,2.085575982928276,4.419656868226832e-05,,
250,,,2.006910538673401,7.440295298183428
260,1.9481325522065163,3.905683197257229e-05,,
270,2.061346210539341,3.431533217109564e-05,,
280,2.1265735253691673,3.0015533884748998e-05,,
290,2.066240929067135,2.619685270989128e-05,,
300,2.11525996029377,2.2894293915557895e-05,,
300,,,1.9887695878744125,7.306538176137306
310,2.0977093800902367,2.0138131555488145e-05,,
320,2.021923027932644,1.795363095048304e-05,,
330,2.0356022268533707,1.636081708505549e-05,,
340,1.8681166023015976,1.5374291041445537e-05,,
350,1.9949629604816437,1.5003096153722124e-05,,
350,,,1.981633272767067,7.254582025596908
