step,train_loss,lr,val_loss,val_perplexity
10,2.326202690601349,5.994878987590019e-05,,
15,,,2.2558474361896517,9.543377287620464
20,2.3143659234046936,5.81767501939176e-05,,
30,2.160085380077362,5.40351755121931e-05,,
30,,,2.2159768491983414,9.170362799244458
40,2.2057351768016815,4.7913854269933655e-05,,
45,,,2.1907145947217943,8.941600452735837
50,2.2939334511756897,4.0388900731946244e-05,,
60,2.2392570972442627,3.21685334189834e-05,,
60,,,2.175433039665222,8.805997642912914
70,1.9930644631385803,2.4026420414049192e-05,,
75,,,2.1634665757417677,8.70124897534981
80,2.1096671521663666,1.672886481776008e-05,,
90,2.1059751510620117,1.0962683366382017e-05,,
90,,,2.1560266584157946,8.636752623604789
100,2.0424762070178986,7.270565988466775e-06,,
105,,,2.1505476891994477,8.589561519207821
109,1.903051108121872,6.012805567739121e-06,,
109,,,2.149318611621857,8.579010766917952
