step,train_loss,lr,val_loss,val_perplexity
10,3.336104691028595,3e-06,,
20,2.8253784775733948,6e-06,,
30,2.8593831062316895,9e-06,,
40,3.056261420249939,1.2e-05,,
50,3.157657027244568,1.5e-05,,
60,2.9614038467407227,1.8e-05,,
70,2.6641711592674255,2.1e-05,,
80,2.708970069885254,2.4e-05,,
90,2.8658294081687927,2.7000000000000002e-05,,
100,2.93481981754303,3e-05,,
110,2.7386127710342407,2.999760175714092e-05,,
120,2.7052380442619324,2.9989312628853632e-05,,
130,2.522423565387726,2.9975106642221377e-05,,
140,2.701453685760498,2.99549900284594e-05,,
150,2.7107754945755005,2.9928971611379367e-05,,
160,2.611921966075897,2.9897062803518918e-05,,
170,2.878937602043152,2.9859277601135784e-05,,
180,2.903979182243347,2.981563257806854e-05,,
190,2.8856400847434998,2.976614687846678e-05,,
200,2.6368663907051086,2.971084220839387e-05,,
210,2.786449372768402,2.9649742826305946e-05,,
220,2.8280750513076782,2.958287553241133e-05,,
228,,,2.669110506772995,14.427130648753197
230,2.6328526735305786,2.951026965691513e-05,,
240,2.768350839614868,2.9431957047153973e-05,,
250,2.5629135966300964,2.9347972053626755e-05,,
260,2.9159178733825684,2.9258351514927365e-05,,
270,2.6921955347061157,2.916313474158607e-05,,
280,2.6228933930397034,2.90623634988266e-05,,
290,2.3285481333732605,2.8956081988246553e-05,,
300,2.831105053424835,2.8844336828429098e-05,,
310,2.8495428562164307,2.8727177034494545e-05,,
320,2.592220366001129,2.8604653996600682e-05,,
330,2.6962902545928955,2.8476821457401358e-05,,
340,2.5955552458763123,2.8343735488473167e-05,,
350,2.7720019221305847,2.8205454465720616e-05,,
360,2.613744378089905,2.8062039043770512e-05,,
370,2.697216212749481,2.791355212936684e-05,,
380,2.9041067361831665,2.7760058853777814e-05,,
390,2.533090591430664,2.7601626544227086e-05,,
400,2.462368905544281,2.7438324694361876e-05,,
410,2.538845419883728,2.7270224933770708e-05,,
420,2.9148306846618652,2.7097400996564324e-05,,
430,2.5917460918426514,2.691992868903347e-05,,
440,2.7343965768814087,2.6737885856397743e-05,,
450,2.672230899333954,2.6551352348660113e-05,,
456,,,2.6079929530620576,13.571784290247317
460,2.627360999584198,2.6360409985582056e-05,,
470,2.453629791736603,2.6165142520794717e-05,,
480,2.523564875125885,2.596563560506182e-05,,
490,2.6969308853149414,2.576197674871036e-05,,
500,2.8699222207069397,2.555425528324572e-05,,
510,2.562020003795624,2.5342562322167917e-05,,
520,2.7317314743995667,2.5126990721006186e-05,,
530,2.7776512503623962,2.490763503658952e-05,,
540,2.4777095317840576,2.4684591485570866e-05,,
550,2.5039053559303284,2.4457957902223362e-05,,
560,2.7204416394233704,2.422783369552698e-05,,
570,2.741365075111389,2.3994319805564437e-05,,
580,2.6992249488830566,2.37575186592456e-05,,
590,2.775249660015106,2.3517534125379578e-05,,
600,2.765631318092346,2.327447146911449e-05,,
610,2.60268896818161,2.3028437305764677e-05,,
620,2.536376655101776,2.277953955404569e-05,,
630,2.308476209640503,2.2527887388737568e-05,,
640,2.720276355743408,2.2273591192797206e-05,,
650,2.610628664493561,2.2016762508940714e-05,,
660,2.388062298297882,2.175751399071709e-05,,
670,2.7196528911590576,2.1495959353094676e-05,,
680,2.652041494846344,2.1232213322581993e-05,,
684,,,2.5784517884254456,13.176722005949378
690,2.534972608089447,2.096639158690492e-05,,
700,2.4993019700050354,2.0698610744262202e-05,,
710,2.7354374527931213,2.042898825218167e-05,,
720,2.676563262939453,2.0157642375999457e-05,,
730,2.4771594405174255,1.9884692136984914e-05,,
740,2.7837488651275635,1.9610257260133976e-05,,
750,2.5818649530410767,1.9334458121653773e-05,,
760,2.6353612542152405,1.9057415696161694e-05,,
770,2.5460904240608215,1.877925150362191e-05,,
780,2.6411548852920532,1.8500087556042666e-05,,
790,2.64938884973526,1.8220046303957825e-05,,
800,2.746900975704193,1.7939250582716007e-05,,
810,2.499215006828308,1.7657823558600938e-05,,
820,2.5602009892463684,1.7375888674806637e-05,,
830,2.6901447772979736,1.7093569597291175e-05,,
840,2.7984490394592285,1.6810990160532684e-05,,
850,2.816729426383972,1.6528274313211457e-05,,
860,2.6072556376457214,1.624554606384199e-05,,
870,2.6275216341018677,1.5962929426378695e-05,,
880,2.637566089630127,1.5680548365819345e-05,,
890,2.791874587535858,1.5398526743829873e-05,,
900,2.5307741165161133,1.5116988264414592e-05,,
910,2.6797648668289185,1.4836056419655497e-05,,
912,,,2.562555032968521,12.968911015002133
920,2.6137905716896057,1.4555854435544595e-05,,
930,2.4860413670539856,1.4276505217932877e-05,,
940,2.4906281232833862,1.399813129861976e-05,,
950,2.611058533191681,1.3720854781606605e-05,,
960,2.389291912317276,1.3444797289537842e-05,,
970,2.572965085506439,1.3170079910353282e-05,,
980,2.9024420380592346,1.2896823144174933e-05,,
