step,train_loss,lr,val_loss,val_perplexity
10,3.2667693495750427,1.4999999999999999e-05,,
20,2.969991624355316,2.9999999999999997e-05,,
30,2.745299816131592,4.4999999999999996e-05,,
40,2.6846680641174316,5.9999999999999995e-05,,
50,2.8061448335647583,7.5e-05,,
60,2.923487961292267,8.999999999999999e-05,,
70,2.445342540740967,0.00010499999999999999,,
80,2.631580352783203,0.00011999999999999999,,
90,2.5239646434783936,0.00013499999999999997,,
100,2.638374090194702,0.00015,,
110,2.781153917312622,0.0001499880087857046,,
120,2.7787052989006042,0.00014994656314426815,,
130,2.6094233989715576,0.00014987553321110686,,
140,2.7931177616119385,0.000149774950142297,,
150,2.800744593143463,0.00014964485805689682,,
160,2.652827799320221,0.0001494853140175946,,
170,2.6904402375221252,0.00014929638800567893,,
180,2.925994575023651,0.00014907816289034268,,
190,2.835156261920929,0.0001488307343923339,,
200,2.6844049096107483,0.00014855421104196934,,
210,2.630195915699005,0.00014824871413152973,,
220,2.6705007553100586,0.00014791437766205665,,
228,,,2.6638135850429534,14.350913303777903
230,2.7197458148002625,0.00014755134828457566,,
240,2.7942753434181213,0.00014715978523576986,,
250,2.639863431453705,0.00014673986026813375,,
260,2.606973648071289,0.0001462917575746368,,
270,2.6175721287727356,0.00014581567370793036,,
280,2.688110113143921,0.000145311817494133,,
290,2.597249925136566,0.00014478040994123274,,
300,2.6597281098365784,0.00014422168414214548,,
310,2.812343955039978,0.0001436358851724727,,
320,2.6049243211746216,0.00014302326998300342,,
330,3.1418159008026123,0.0001423841072870068,,
340,2.620485842227936,0.00014171867744236584,,
350,2.778268873691559,0.00014102727232860306,,
360,2.6921446919441223,0.00014031019521885255,,
370,2.551234006881714,0.0001395677606468342,,
380,2.69059419631958,0.00013880029426888905,,
390,2.7090696692466736,0.00013800813272113544,,
400,2.632277727127075,0.00013719162347180939,,
410,2.701353073120117,0.00013635112466885352,,
420,2.7661611437797546,0.00013548700498282164,,
430,2.762220799922943,0.00013459964344516735,,
440,2.7289467453956604,0.00013368942928198871,,
450,2.8925962448120117,0.00013275676174330053,,
456,,,2.6484654605388642,14.132335371064393
460,2.4595205187797546,0.00013180204992791026,,
470,2.8610870242118835,0.00013082571260397357,,
480,2.68435937166214,0.00012982817802530908,,
490,2.8371469974517822,0.00012880988374355177,,
500,2.562413215637207,0.00012777127641622858,,
510,2.7150962352752686,0.00012671281161083956,,
520,2.643319547176361,0.00012563495360503092,,
530,2.4382975697517395,0.0001245381751829476,,
540,2.623533546924591,0.0001234229574278543,,
550,2.7596495151519775,0.0001222897895111168,,
560,2.517466723918915,0.00012113916847763487,,
570,2.5786917209625244,0.00011997159902782219,,
580,2.7964831590652466,0.00011878759329622798,,
590,2.5269924998283386,0.00011758767062689786,,
600,2.623018443584442,0.00011637235734557245,,
610,2.6595168709754944,0.00011514218652882338,,
620,2.845378041267395,0.00011389769777022842,,
630,2.5348711013793945,0.0001126394369436878,,
640,2.7618828415870667,0.00011136795596398602,,
650,2.69436776638031,0.00011008381254470356,,
660,2.668004333972931,0.00010878756995358543,,
670,2.6848602890968323,0.00010747979676547337,,
680,2.239272952079773,0.00010616106661290996,,
684,,,2.634940046072006,13.942476531870382
690,2.7813597917556763,0.00010483195793452458,,
700,2.590156137943268,0.000103493053721311,,
710,2.6430591344833374,0.00010214494126090832,,
720,2.556927442550659,0.00010078821187999726,,
730,2.6663809418678284,9.942346068492456e-05,,
740,2.6320301294326782,9.805128630066986e-05,,
750,2.6245214343070984,9.667229060826887e-05,,
760,2.689317464828491,9.528707848080848e-05,,
770,2.575666904449463,9.389625751810951e-05,,
780,2.6803165674209595,9.250043778021331e-05,,
790,2.982646644115448,9.110023151978912e-05,,
800,2.588680922985077,8.969625291358003e-05,,
810,2.657683849334717,8.828911779300467e-05,,
820,2.4963356852531433,8.687944337403317e-05,,
830,2.6117592453956604,8.546784798645586e-05,,
840,2.560879170894623,8.405495080266341e-05,,
850,2.5528329610824585,8.264137156605728e-05,,
860,2.4677278995513916,8.122773031920995e-05,,
870,2.4246394634246826,7.981464713189346e-05,,
880,2.5609965324401855,7.840274182909671e-05,,
890,2.6492121815681458,7.699263371914935e-05,,
900,2.895967423915863,7.558494132207296e-05,,
910,2.2315980195999146,7.418028209827747e-05,,
912,,,2.602281066775322,13.494484774856382
920,2.5535137057304382,7.277927217772296e-05,,
930,2.6792094111442566,7.138252608966437e-05,,
940,2.40449720621109,6.999065649309879e-05,,
950,2.8830376863479614,6.860427390803302e-05,,
960,3.0211474895477295,6.72239864476892e-05,,
970,2.558603584766388,6.58503995517664e-05,,
980,2.745682179927826,6.448411572087466e-05,,
990,2.6529717445373535,6.312573425225824e-05,,
1000,2.311534583568573,6.177585097692429e-05,,
1010,2.7626572847366333,6.0435057998291384e-05,,
1020,2.5871148109436035,5.9103943432473555e-05,,
1030,2.762250304222107,5.778309115031319e-05,,
1040,2.7214452028274536,5.647308052127573e-05,,
1050,2.6555948853492737,5.517448615931938e-05,,
1060,2.7421401143074036,5.388787767085024e-05,,
1070,2.6924177408218384,5.261381940487415e-05,,
1080,2.422385185956955,5.135287020545458e-05,,
1090,2.685883581638336,5.010558316658516e-05,,
1100,2.350706458091736,4.8872505389584365e-05,,
1110,2.6935262084007263,4.765417774311879e-05,,
1120,2.533715307712555,4.6451134625960275e-05,,
1130,2.61967009305954,4.5263903732580954e-05,,
1140,2.628318667411804,4.409300582168901e-05,,
1140,,,2.5732674449682236,13.108586125941697
1150,2.680405855178833,4.2938954487806706e-05,,
1160,2.6688491106033325,4.180225593599084e-05,,
1170,2.6465062499046326,4.0683408759794435e-05,,
1180,2.1890579760074615,3.958290372256726e-05,,
1190,2.6976271867752075,3.8501223542190695e-05,,
1200,2.733884036540985,3.743884267934163e-05,,
1210,2.4409682154655457,3.639622712937863e-05,,
1220,2.5300541520118713,3.5373834217940605e-05,,
1230,2.6296210885047913,3.4372112400348925e-05,,
1240,2.527061879634857,3.339150106490001e-05,,
1250,2.800751566886902,3.2432430340135106e-05,,
1260,2.347452402114868,3.149532090617166e-05,,
1270,2.4785259068012238,3.058058381017918e-05,,
1280,2.6939894556999207,2.9688620286080303e-05,,
1290,2.4378103613853455,2.881982157855637e-05,,
1300,2.8890002369880676,2.7974568771434566e-05,,
1310,2.4434528946876526,2.7153232620531963e-05,,
1320,2.4347323179244995,2.6356173391029775e-05,,
1330,2.752635955810547,2.5583740699449074e-05,,
1340,2.5242114663124084,2.4836273360297584e-05,,
1350,2.6403950452804565,2.4114099237454232e-05,,
1360,2.760078251361847,2.3417535100357388e-05,,
1368,,,2.5481211215257646,12.783063382615822
1370,2.396997094154358,2.2746886485059278e-05,,
1380,2.7872411608695984,2.210244756020767e-05,,
1390,2.450981318950653,2.1484500998013935e-05,,
1400,2.652517259120941,2.0893317850263563e-05,,
1410,2.4236040711402893,2.032915742942395e-05,,
1420,2.7063093781471252,1.979226719490135e-05,,
1430,2.7247647643089294,1.928288264449702e-05,,
1440,2.584463596343994,1.8801227211110073e-05,,
1450,2.44856196641922,1.834751216473246e-05,,
1460,2.637782722711563,1.792193651977894e-05,,
1470,2.5512863397598267,1.7524686947792812e-05,,
1480,2.34727343916893,1.715593769556554e-05,,
1490,2.8294098377227783,1.6815850508706452e-05,,
1500,2.707824468612671,1.6504574560695696e-05,,
1510,2.379551589488983,1.6222246387451818e-05,,
1520,2.507454603910446,1.5968989827442633e-05,,
1530,2.6679657101631165,1.5744915967365585e-05,,
1540,2.406798839569092,1.555012309342141e-05,,
1550,2.622392237186432,1.5384696648202572e-05,,
1560,2.444766581058502,1.5248709193215362e-05,,
1570,2.4187350273132324,1.5142220377051943e-05,,
1580,2.496377468109131,1.5065276909226583e-05,,
1590,2.402037024497986,1.501791253968727e-05,,
1596,,,2.5377154797315598,12.650737068131352
1600,2.3519152402877808,1.5000148044011897e-05,,
1600,,,2.5379176825284957,12.653295341186096
